image_id,description
tweetImg1368.jpg,"An image of President Biden and Chancellor Merkel standing at podiums, with microphones, and a German flag behind them."
tweetImg3145.jpg,"An image of Premier Doug Ford speaking at a press conference on April 27, 2020."
tweetImg3006.jpg,"An image of Troy Koestenbaum with a quote that reads, ""I feel like I had cuts all over my body that have finally healed. I didn't realize what a big step forward this would be—even bigger than I thought—and it is truly a blessing."""
tweetImg2749.jpg,An image of a box of Ivermectin tablets
tweetImg2474.jpg,"An image of Geoffrey Mutai crossing the finish line at the 2019 Boston Marathon, his arms raised in celebration."
tweetImg601.jpg,An image of a bowl of green soup with basil and pine nuts
tweetImg1595.jpg,An image of a map showing the number of I.C.U. beds in the U.S.
tweetImg254.jpg,An image of a plate of chili and cornbread topped with sour cream and sliced green onions
tweetImg948.jpg,An image of a chart that says 1 in 4
tweetImg2091.jpg,"An image of a colorful abstract art piece and the text ""published 2021"""
tweetImg400.jpg,An image of a dog wearing a Wirecutter-approved poop bag
tweetImg148.jpg,An image of a bowl of creme brulee with a dollop of whipped cream
tweetImg804.jpg,An image of cars parked in a lot next to each other.
tweetImg106.jpg,"An image of a man with a beard and short hair, looking off to the side, with a tree in the background."
tweetImg2657.jpg,An image of Antony Blinken speaking at a press conference.
tweetImg3558.jpg,An image of a chart showing the breakdown of the company by group
tweetImg3567.jpg,"An image of a memo with a subject line that reads ""To: The United States of America From: Subject: The Case for a One-Week Vacation"" and a body of text that reads: ""Hey! I hope this email finds you as well as can be. So, as the subject line of this memo suggests, I think the entire notion needs a simultaneous week off."""
tweetImg3562.jpg,An image of a young couple from the 1970s
tweetImg811.jpg,"An image of a quote from Jim Donovan that reads, ""Money follows Robinson. The Americans love him."""
tweetImg3023.jpg,"An image of a woman laying in bed with her head under a blanket and her hands up, with the text ""Why Does My Body Feel Tight When I Wake Up?"""
tweetImg3425.jpg,An image of sliced steak and a bowl of sauce
tweetImg1889.jpg,"An image of Bill Clinton and his wife, Hillary Clinton, walking out of a hospital with masks on."
tweetImg2575.jpg,"An image of a quote from Scott Greer that reads, ""He can get millions and millions of boomers to nod along with talking points that would have only been seen on VDARE or American Renaissance a few years ago."""
tweetImg353.jpg,"An image of a bowl of salad with hard boiled eggs, chickpeas, and cucumbers"
tweetImg1007.jpg,An image of a map of the United States with the locations of mass shootings in 2021
tweetImg655.jpg,An image of a scoreboard showing the final score of the 2021 World Cup quarter-final between Australia and France
tweetImg2124.jpg,"An image of Noah Lyles celebrating after winning the men's 100m final at the US Olympic trials in Eugene, Oregon, on June 23, 2021."
tweetImg1951.jpg,An image of McCabe and Rosenstein walking down a hallway.
tweetImg382.jpg,"An image of Simone Biles, the first African-American woman to win the all-around title at the U.S. Gymnastics Championships, is displayed on the screen."
tweetImg2207.jpg,An image of a woman getting a vaccine.
tweetImg2578.jpg,An image of a wildfire burning in a field with a house and truck in the foreground and a forest in the background.
tweetImg352.jpg,An image of two men arm wrestling
tweetImg1654.jpg,An image of Taliban fighters standing on a military vehicle in Kabul.
tweetImg704.jpg,An image of the devastation in Hawaii
tweetImg3608.jpg,"An image of a CDC fact sheet that reads: Fully vaccinated people can engage in these outdoor activities without masks, the CDC said: Walking, running, or biking alone or with members of your household Attending outdoor gatherings with fully vaccinated family and friends. Dining outside a small outdoor gathering with a mix of unvaccinated and vaccinated individuals. Distancing outdoors with multiple households."
tweetImg586.jpg,An image of the England women's football team celebrating their victory in the 2019 Women's World Cup final.
tweetImg3541.jpg,"An image of a quote from Hani Abudramovsi that reads, ""When the first bit of trash talk rattles the chest and then gives permission for more, and more,and more until the talking of trash, too, is a type of romance."""
tweetImg357.jpg,An image of a map showing declining wells in the United States
tweetImg3607.jpg,"An image of a CDC fact sheet that reads: BREAKING: Vaccinated people in the U.S. don't need masks outdoors in small groups, when dining outside, or biking and running, the CDC says."
tweetImg2813.jpg,An image of a text box that reads: 5.2 million
tweetImg428.jpg,An image of a bowl of zucchini pasta with mushrooms and cheese
tweetImg1097.jpg,An image of empty seats and the Olympic logo
tweetImg1014.jpg,An image of a man in a suit
tweetImg2717.jpg,An image of a man in a black jacket standing in front of Soviet flags and a portrait of Lenin.
tweetImg2771.jpg,An image of a woman hugging a man in front of the door of a building.
tweetImg3203.jpg,An image of a man jumping in the air to hit a tennis ball during a tennis match.
tweetImg142.jpg,An image of a rescuer and a caver
tweetImg2308.jpg,An image of a graph showing the teen suicide rate has surged by nearly 40 percent since the pandemic began
tweetImg734.jpg,An image of a grilled cheese sandwich with kimchi on a plate with the title
tweetImg290.jpg,An image of Jimmy Buffett sitting in a blue chair with a beach ball.
tweetImg536.jpg,"An image of various knives and bread with text that reads: The Best Knife Set We sliced through pounds and pounds of produce, cheese, and hearty bread to find the sharpest most precise blades."
tweetImg554.jpg,An image of a map showing wildfires in Canada
tweetImg456.jpg,An image of a chart showing the first Republican debate
tweetImg1612.jpg,"An image of the front page of the New York Times, with a large image of a military plane"
tweetImg1953.jpg,An image of a bag with a white piece of paper and a blue and green pill container
tweetImg3598.jpg,"An image of Rudy Giuliani standing outside in front of a white house, with the words ""Federal Investigators Search Rudy Giuliani's Apartment and Office"" superimposed over the image."
tweetImg292.jpg,An image of a packing list with the following text:
tweetImg717.jpg,An image of jollof rice
tweetImg3302.jpg,An image of peanut butter fudge stacked on top of each other
tweetImg1272.jpg,An image of Sara Sammartino holding a cake and a quote about baking being hard
tweetImg472.jpg,An image of the kids from the movie 'The Sandlot'
tweetImg950.jpg,An image of children playing in the ruins of the ancient city of Hierapolis
tweetImg3261.jpg,An image of a couple walking through a cemetery.
tweetImg2480.jpg,"An image of a North Korean missile launch is broadcast on a TV screen in Seoul on May 29, 2020."
tweetImg21.jpg,An image of a bowl of chili
tweetImg533.jpg,An image of a loaf of strawberry-lemon loaf cake on a plate with a knife and a cup of tea
tweetImg486.jpg,An image of roasted potatoes on a baking sheet with a spatula
tweetImg76.jpg,An image of a man sitting on a rock with a bag and gloves on. Behind him is a cityscape.
tweetImg740.jpg,An image of the final score
tweetImg1998.jpg,An image of Ukrainian soldiers boarding a helicopter in the Donbas.
tweetImg857.jpg,An image of a town crier in front of Windsor Castle
tweetImg2558.jpg,An image of a man smiling and raising his fist in front of police officers.
tweetImg906.jpg,"An image of Derek Chauvin's mugshot, with the text: BREAKING Derek Chauving was found guilty of murder in the death of George Floyd, a case that spurred the largest civil rights protests in decades."
tweetImg171.jpg,An image of a Spanish soccer player and a woman kissing
tweetImg1941.jpg,An image of a man in a tan jumpsuit sitting in a courtroom with a mask on.
tweetImg2388.jpg,An image of a Russian warship and a sailor in a life jacket.
tweetImg3565.jpg,An image of a phone number and text that reads: How does it feel to be Asian-American right now? To tell us how you're feeling call this number and leave a voice message or respond using our online form.
tweetImg222.jpg,An image of a pot of white beans and kale
tweetImg2382.jpg,"An image of the event information, with the title of the event, How your food choices can affect climate change, and the time and date of the talk"
tweetImg172.jpg,"An image of Coco Gauff holding a tennis racket and fist in the air, with the text: Coco Gauft Says She's 'Ready' for the Headiest Levels of Fame"
tweetImg1793.jpg,An image of Mayor Bill de Blasio speaking at a press conference with the American flag in the background.
tweetImg1939.jpg,An image of a police officer is held up to a man's face as he touches the photo.
tweetImg3652.jpg,An image of a number of cyclists lying on the ground after a crash during the Tour de France
tweetImg3238.jpg,"An image of a statue of a man holding a book, with people walking in front of the building."
tweetImg137.jpg,An image of a woman standing in front of Mount Rainier with the text: Climate change is melting Mount Rainier's glaciers
tweetImg1534.jpg,An image of a family waving to a performer at Disneyland.
tweetImg2258.jpg,An image of Senator Manchin talking on the phone with the words Manchin pulls plug on climate and tax talks
tweetImg2390.jpg,An image of Stephen Colbert standing in front of a screen
tweetImg1125.jpg,An image of athletes walking into the stadium during the opening ceremony of the Tokyo Olympics.
